Time Taken(ms), FPS
0.7355, 200.2481
0.6736, 201.5522
0.7468, 200.212
0.7155, 199.4911
0.7785, 198.1348
0.7704, 195.656
0.7536, 189.8765
0.7424, 188.3384
0.6878, 190.9464
0.6883, 192.6669
0.7298, 195.0563
0.6796, 197.5132
0.6719, 198.6481
1.0083, 200.6596
0.6911, 198.4695
0.7881, 202.957
0.6629, 202.6397
0.7868, 206.9935
0.7847, 206.1982
0.7303, 206.1897
0.7885, 200.5651
0.804, 205.9456
0.7704, 207.5465
0.7314, 209.1741
0.6885, 208.9639
0.69, 205.1865
0.7654, 207.2735
0.7756, 207.5391
0.6718, 204.7128
0.6809, 203.1165
0.6853, 203.0274
0.6856, 204.591
0.664, 204.8077
0.8249, 207.4234
0.7933, 209.0921
0.7723, 213.7916
0.7451, 217.4335
0.823, 220.0565
0.7214, 224.1173
0.7033, 227.0687
0.6908, 231.6205
0.7007, 233.4825
0.7221, 237.0523
0.7071, 239.1474
0.7716, 242.7515
0.6897, 239.5792
0.731, 241.4633
0.7116, 244.5708
0.7042, 245.2744
0.7334, 244.1597
0.7164, 245.371
0.8054, 237.1227
0.7634, 238.1308
0.7727, 239.7837
0.7077, 242.4223
0.6826, 245.1973
0.9466, 248.3045
0.6809, 248.2152
0.7527, 250.1159
0.7049, 252.932
0.7215, 254.1536
0.7271, 257.3144
0.6842, 258.3815
0.6919, 260.6331
0.6984, 260.9385
0.6899, 261.4107
0.7175, 260.8883
0.8883, 262.1876
0.9693, 260.5988
0.7897, 258.2988
0.7722, 257.8665
0.7438, 256.9915
0.7319, 258.1177
0.6945, 255.8146
0.8866, 257.4498
0.7136, 254.1847
0.7391, 256.2662
0.7164, 256.7155
0.7536, 254.259
0.7158, 255.7324
0.7214, 253.8951
0.7383, 253.1158
0.8134, 250.8029
0.6725, 246.0924
1.5389, 237.6096
0.8481, 227.4027
0.7505, 225.7252
0.7885, 218.242
0.7701, 209.2452
0.7503, 207.3194
0.8562, 203.6844
0.7779, 200.7092
0.8039, 199.4062
0.7915, 201.8355
0.6941, 204.0235
0.8069, 198.3734
0.7044, 199.4134
0.6684, 192.4673
1.0101, 195.3061
0.6899, 196.2596
0.6982, 196.503
0.7637, 198.8734
0.6926, 197.475
0.6631, 199.1362
0.7568, 203.3943
0.7413, 207.7238
0.7412, 211.0499
0.7586, 214.8854
0.7043, 217.4665
0.8316, 219.1666
0.9772, 220.6665
0.9517, 219.6474
0.7345, 213.9153
0.7139, 218.3791
0.7595, 222.6882
0.6736, 226.9759
0.9188, 229.8143
0.7349, 231.4699
0.7063, 231.3554
0.8148, 235.121
0.7263, 238.3367
0.7223, 239.459
0.6925, 242.8963
0.7054, 243.948
0.7514, 247.4506
0.7101, 249.3038
0.7129, 251.2536
0.7097, 252.5062
0.7479, 254.6753
0.708, 254.7906
0.7054, 256.4081
0.7852, 247.0124
0.6853, 229.3567
0.7552, 231.8938
0.7266, 231.2328
0.852, 232.9025
0.8072, 234.3206
0.7324, 237.5634
0.7701, 237.0262
0.7189, 237.3674
0.7007, 237.0876
0.8107, 239.3487
0.9391, 240.4323
0.7045, 238.0059
0.67, 218.9032
0.7783, 223.1253
0.9284, 220.8028
0.8344, 221.5303
0.8087, 223.5941
0.7542, 224.607
0.813, 225.8153
0.7074, 228.6154
0.718, 230.3339
0.8699, 233.7404
0.7539, 235.061
0.7896, 238.3141
0.7019, 240.0661
0.9223, 242.8371
0.7049, 244.0228
0.6962, 245.7582
0.7153, 248.4684
0.7812, 249.3778
0.7901, 250.9994
0.7979, 252.2504
0.7918, 252.9606
0.7745, 253.0502
0.8678, 254.4887
0.7578, 252.0916
0.8875, 255.0877
0.8057, 254.9642
1.1975, 245.7209
1.149, 241.8426
0.7682, 238.4177
0.765, 238.151
0.8199, 240.6985
0.8512, 242.2218
1.0376, 244.641
0.7821, 243.9084
0.9491, 242.0973
0.829, 239.0576
0.9539, 238.9301
0.7448, 240.3695
0.6845, 243.1874
0.7557, 243.3872
0.7141, 244.9287
0.7157, 246.4949
0.6832, 248.3546
0.7267, 249.4667
0.7298, 251.29
0.7058, 250.5481
0.6915, 250.8092
0.7231, 252.0291
0.6604, 248.2316
0.7517, 238.0065
0.7948, 240.6178
0.7987, 239.2343
0.7385, 240.7294
0.7625, 242.0453
0.7536, 239.2429
0.8748, 239.4007
0.7627, 232.6064
0.8861, 229.5117
0.822, 229.7964
0.8313, 224.1046
0.7693, 222.865
0.9623, 222.332
0.7782, 220.114
0.9221, 215.6748
0.8038, 213.1583
0.8154, 209.434
0.6877, 208.9232
0.7153, 206.8979
0.7329, 200.2498
0.6844, 197.3941
0.7304, 197.8801
0.6836, 198.3321
0.6583, 195.5208
0.8786, 198.0441
0.6783, 199.2131
0.672, 196.4893
0.6659, 199.5923
0.8503, 197.8991
0.698, 197.3397
0.6813, 199.5366
0.7305, 201.4674
0.9332, 201.6185
0.7368, 198.8531
0.7477, 198.489
0.7822, 200.2934
0.756, 198.0281
0.6921, 198.1073
0.7231, 199.2848
0.7526, 195.779
0.7699, 194.9212
0.7703, 190.1158
0.6767, 190.2926
0.7149, 191.4407
0.7306, 191.913
0.6879, 194.4767
0.7921, 194.8522
0.7077, 198.4984
0.8286, 198.2832
0.8024, 199.213
0.8058, 199.4023
0.7305, 200.2548
0.7845, 198.6912
0.8457, 198.4122
0.8101, 198.3497
0.6855, 198.573
0.6822, 199.4067
0.7664, 204.1637
0.7933, 200.9466
0.6803, 203.3305
0.7606, 201.5539
0.8368, 200.7477
0.6741, 203.1435
0.7561, 204.4557
0.6708, 206.3586
0.695, 206.6782
0.7451, 207.3495
0.6715, 209.9752
0.6821, 207.9512
0.6801, 209.432
0.7096, 210.4028
0.7055, 210.545
0.741, 211.0662
0.6986, 211.5101
0.6956, 213.005
0.7001, 213.1427
0.6815, 214.6313
0.7183, 215.4867
0.8523, 214.4072
0.8364, 214.7748
0.6655, 217.2819
0.7438, 217.8671
0.6783, 214.3196
0.7801, 205.9132
0.7099, 205.5628
0.7545, 207.414
0.7024, 205.9928
0.6762, 207.2765
0.7024, 205.5749
0.6966, 208.2073
0.6775, 208.8212
0.6971, 208.2263
0.7127, 209.9473
0.6975, 210.6709
0.6855, 209.7968
0.7828, 211.7368
0.6875, 212.4622
0.6954, 213.7717
0.6962, 213.7684
0.6528, 215.1003
0.6889, 216.3545
0.6702, 216.7467
0.6775, 217.1991
0.8185, 215.6151
0.6659, 217.0772
0.6988, 217.4008
0.7549, 219.0897
0.7009, 220.8278
0.6921, 218.9471
0.7294, 221.634
0.6816, 221.0263
1.0796, 218.6283
0.7346, 219.9714
0.7255, 219.3006
0.6917, 220.5798
0.6799, 221.9305
0.6564, 222.0015
0.6952, 218.6788
0.721, 220.3942
0.6899, 218.9515
0.6749, 216.4422
0.6643, 220.4161
0.6549, 222.1059
0.7902, 222.5684
0.685, 220.7057
0.7023, 210.4046
0.79, 200.7043
0.7511, 197.1874
0.7218, 198.8215
0.7438, 199.6904
0.6593, 200.9623
0.7334, 199.4188
0.7286, 202.1237
0.683, 204.8052
0.741, 201.4342
0.6684, 198.0187
0.8009, 199.1506
0.6989, 199.1388
0.6758, 200.0644
0.7276, 203.6729
0.7344, 201.7061
0.6914, 203.3099
0.8256, 200.0897
0.7298, 198.5591
0.7928, 196.635
0.6784, 195.1879
0.6935, 193.4965
0.7447, 193.3916
0.6677, 196.2581
0.6805, 196.6844
0.6783, 195.5757
0.7651, 198.451
0.7172, 193.6148
0.6774, 196.4156
0.7775, 199.5705
0.7133, 200.035
0.6858, 201.0433
0.774, 200.3768
0.8409, 203.125
0.7498, 202.8151
0.846, 203.4733
0.791, 205.7535
0.7903, 205.0131
0.7737, 206.6789
0.8036, 208.9082
0.7823, 204.8659
0.7173, 196.9575
0.7582, 197.0908
0.924, 198.3917
0.7531, 197.6543
0.8283, 199.5082
0.7624, 200.2662
0.8448, 201.0253
0.6606, 201.7521
0.7258, 202.855
0.7424, 204.8137
0.7241, 206.0972
0.6903, 206.8706
0.7429, 205.4744
0.674, 205.0518
0.6702, 205.6248
0.775, 206.4476
0.6813, 208.1027
0.7139, 209.1496
0.7214, 209.9125
0.6669, 210.8396
0.7118, 209.1456
0.967, 210.7588
0.7224, 213.3722
0.8834, 208.0758
0.7391, 212.1806
0.6811, 212.3485
0.6791, 213.9273
0.6688, 218.556
0.7102, 219.1791
0.6856, 217.0407
0.6785, 222.0102
0.6839, 221.6141
0.6944, 226.2263
0.6852, 229.2506
0.7593, 228.3546
0.6675, 229.9501
0.6819, 225.6755
0.7191, 230.7477
0.669, 233.517
0.7965, 235.1376
0.722, 236.3364
0.7478, 235.9458
0.7445, 236.5546
1.0004, 237.4158
0.7246, 233.7734
0.8056, 221.449
0.6836, 222.2044
0.6991, 218.5857
0.7282, 217.4741
0.6958, 219.7854
0.7587, 217.3387
0.6987, 216.1193
0.6603, 220.6227
0.8029, 222.3723
0.7132, 222.9795
0.6773, 222.5548
0.6716, 222.2362
0.6777, 226.9078
0.6972, 228.8933
0.7989, 226.7757
0.6637, 229.7525
0.7216, 230.6168
0.6989, 229.3631
0.6568, 232.0477
0.7271, 230.4858
0.659, 233.7669
0.7235, 231.8298
0.7582, 229.7721
0.738, 232.0312
0.725, 233.2596
0.6733, 235.8924
0.796, 237.8297
0.6644, 238.6908
0.6935, 240.1797
0.6783, 243.2029
0.6861, 244.5721
0.799, 244.9926
0.6599, 246.0575
0.6751, 247.7221
0.6664, 249.6503
0.667, 248.4767
0.6837, 249.5203
0.6592, 249.0169
0.7042, 252.0096
0.6792, 252.29
0.7237, 253.7077
0.7542, 254.7181
0.6928, 255.2011
0.6822, 255.9436
0.6868, 256.4925
0.672, 258.5874
0.7433, 257.1575
0.7117, 253.8869
0.8086, 241.5905
0.6929, 243.4209
0.7029, 245.4602
0.6566, 247.4793
0.7384, 250.293
0.6654, 251.7791
0.8175, 253.192
0.6611, 253.3374
0.6852, 253.9009
0.8095, 255.0188
0.689, 255.1312
0.6857, 256.8227
0.6532, 256.4903
0.6883, 258.1308
0.8391, 258.1708
0.7769, 258.3496
0.671, 257.4518
0.6599, 256.6992
0.8128, 258.038
1.0193, 253.3166
1.0544, 249.5019
0.683, 246.2467
0.664, 244.4599
0.8694, 246.3433
0.6825, 243.996
0.8634, 246.4526
0.6721, 246.8278
0.6653, 247.1414
0.6872, 249.5633
0.6861, 250.6674
0.6691, 252.5007
0.6753, 253.5821
0.7008, 254.9176
0.672, 254.4275
0.7205, 251.0895
0.6599, 252.575
0.6731, 253.6695
0.6635, 254.3834
0.6846, 253.2353
0.6962, 256.4328
0.6678, 256.4167
0.7602, 257.5633
1.0358, 255.49
0.7642, 249.6055
0.6761, 250.3943
0.6808, 250.5016
0.9394, 246.6401
0.6862, 246.6528
0.7344, 244.7529
0.7319, 241.4002
0.73, 228.3851
0.676, 231.1133
0.6781, 234.8949
0.6827, 236.3445
0.7987, 238.8887
0.6553, 241.3946
0.8979, 236.4197
0.7291, 239.478
0.7653, 241.4401
1.2725, 243.0091
0.8427, 232.1416
0.7562, 229.3745
1.001, 226.3076
0.7494, 227.7879
0.7559, 225.9405
0.7337, 228.9907
0.7021, 231.6182
0.6801, 227.8976
0.6947, 231.124
0.6613, 234.2648
0.6657, 229.9038
0.7091, 233.947
0.7086, 230.3991
0.7191, 228.7008
0.8926, 232.0728
0.6543, 232.3909
0.7099, 233.0777
0.6785, 234.8017
0.7084, 237.8884
0.6962, 235.8137
0.6662, 237.9631
0.678, 240.7151
0.6754, 237.6154
0.6737, 240.7931
0.6746, 242.9574
0.6969, 244.9262
0.7096, 245.2479
0.7238, 239.0871
0.8123, 234.4331
0.7062, 231.5534
0.6904, 229.5615
0.7603, 230.12
0.6528, 230.7794
0.684, 229.4326
0.6867, 227.3672
0.9189, 225.5395
0.7028, 214.8102
0.6477, 206.4868
0.7006, 205.8925
0.7492, 204.5901
0.6798, 204.2826
0.6834, 205.34
0.7559, 205.8857
0.7376, 206.979
4.1303, 207.6383
0.7754, 183.9902
0.894, 172.9687
0.8037, 166.205
0.8393, 159.0898
0.8607, 154.1815
0.905, 148.025
0.8071, 144.9562
0.8528, 142.7032
0.8517, 119.0151
1.0235, 120.6968
0.8031, 124.4287
0.6711, 129.581
0.7155, 133.5336
0.7037, 138.7777
0.7574, 141.6699
0.7407, 146.3432
0.6753, 151.7937
0.6841, 155.4782
0.6781, 156.8413
0.7104, 160.7398
0.6929, 160.3314
0.6963, 164.1889
0.6764, 160.842
0.7471, 161.8636
0.7357, 165.5646
0.703, 169.3774
0.7323, 172.2123
0.727, 171.0396
0.7717, 175.5366
0.739, 177.3944
0.9541, 179.9668
0.7205, 180.5777
1.2805, 183.2947
0.6869, 185.1607
0.6991, 184.932
0.8022, 187.7651
0.6895, 189.1974
0.6717, 191.9388
0.7758, 190.7932
0.7175, 193.85
0.803, 185.6384
0.6832, 185.7678
0.6848, 188.2244
0.8018, 191.1729
0.6832, 194.0282
0.693, 195.9113
1.2077, 197.4639
0.7724, 193.7589
0.6906, 191.5291
0.7197, 193.8362
0.7424, 196.8366
0.7047, 198.0123
0.6956, 199.4825
0.7541, 201.804
0.7503, 206.0877
0.7025, 205.4091
0.7087, 208.2678
0.6788, 211.9745
0.7102, 210.952
0.6954, 213.3541
0.728, 213.404
0.9494, 208.2742
0.7546, 207.3455
0.7324, 199.694
0.7758, 200.9871
0.6814, 200.5041
0.735, 205.2184
0.7043, 206.4648
0.7026, 207.1724
0.7208, 209.0783
0.6676, 210.5814
0.6607, 210.4655
0.6745, 215.3829
0.6834, 215.8017
0.8848, 216.8423
0.6845, 220.2565
0.6675, 219.5498
0.813, 217.9429
0.6732, 221.0642
0.7396, 224.3488
0.6897, 222.7732
0.7225, 224.0819
0.7271, 227.6956
0.6865, 222.7258
0.6953, 221.8981
0.7141, 217.3877
0.6991, 217.5077
0.7159, 217.9545
0.6853, 218.778
0.6848, 222.6711
0.7329, 221.3587
0.7598, 221.6838
0.6638, 223.7443
0.7665, 225.927
0.6885, 226.0594
0.7807, 224.4238
0.7016, 220.8676
0.7052, 224.5627
0.6952, 223.8514
0.7158, 223.2544
0.6648, 225.9629
0.6994, 225.5516
0.7392, 225.6797
0.6977, 228.3907
0.7149, 227.7196
0.7101, 227.7163
0.6831, 229.8837
0.7098, 233.1995
0.7834, 222.3079
0.7423, 221.5384
0.7858, 225.213
0.7049, 227.3985
0.6797, 229.157
0.676, 232.0085
0.6712, 234.5249
0.6617, 238.5328
0.6684, 240.7292
0.8121, 241.2772
0.7105, 240.9621
0.6747, 241.549
0.6681, 245.3415
0.6701, 245.901
0.6637, 248.7086
0.6562, 250.2013
0.7374, 252.5594
0.6581, 252.5235
0.7044, 255.1857
0.6608, 255.787
0.693, 258.1589
0.7006, 257.5438
0.8101, 251.5071
0.6867, 251.9451
0.6757, 252.125
0.6824, 250.894
0.7378, 251.837
0.6988, 247.6136
0.68, 249.841
0.7093, 248.6807
0.6714, 251.6357
0.6713, 252.8376
0.7762, 254.8889
0.7089, 250.0069
0.6972, 249.5426
0.6607, 252.3037
0.7168, 252.0409
0.7846, 252.7296
0.7427, 250.4615
0.9083, 249.5591
0.6956, 249.7759
0.6672, 245.8839
0.9517, 246.1875
0.7411, 241.8427
0.9159, 234.6879
0.9828, 236.1766
1.1022, 235.3623
0.9006, 230.6592
1.2901, 233.16
0.7267, 221.5919
0.775, 225.2338
0.7177, 229.3269
0.6783, 231.7879
0.7251, 235.5147
0.7121, 238.2655
0.7521, 240.5518
0.6965, 243.3115
0.7471, 246.8672
0.7008, 248.7776
0.7897, 249.6985
0.7056, 251.194
0.7098, 252.3622
0.6839, 255.992
0.8204, 257.0816
0.8073, 258.4478
0.8011, 258.6748
0.8437, 259.7374
0.8022, 260.0044
0.7968, 259.6789
0.838, 260.6149
0.7359, 261.7431
0.6915, 262.7295
1.045, 255.2742
0.9792, 252.9276
0.7902, 252.3416
1.2106, 252.7344
0.8291, 250.7906
0.9262, 248.9971
0.8924, 250.6064
0.8405, 249.1791
0.7479, 250.521
0.7115, 251.6038
0.7246, 253.7368
0.9022, 254.9724
0.8514, 251.5139
0.7749, 247.9949
0.7144, 248.271
0.724, 249.7739
0.7167, 251.0892
0.7691, 252.2797
0.7392, 249.0617
0.6667, 244.1548
0.7241, 248.3642
0.7333, 250.0343
0.9226, 249.8978
1.152, 248.6033
0.8237, 240.9508
0.8459, 240.4029
0.8037, 237.3163
0.8497, 227.4942
0.973, 230.5239
0.9913, 229.705
0.813, 229.9607
0.8645, 232.1714
0.7828, 233.2173
0.8774, 235.8629
0.7275, 238.5646
0.7249, 240.2366
0.7028, 240.2855
0.6964, 242.3799
0.7143, 245.4681
0.7237, 247.9326
0.6732, 251.5547
0.8366, 248.423
0.7759, 250.165
0.6934, 252.5185
0.7957, 254.5977
0.6924, 255.2043
0.7082, 255.5534
0.7072, 257.4189
0.7175, 258.3955
0.7179, 260.0785
0.724, 251.9276
0.8186, 253.3182
0.6963, 254.3821
0.7189, 253.8777
0.7935, 255.8327
0.7285, 256.7121
0.7071, 258.6953
0.7224, 259.3672
0.7129, 260.0244
0.7002, 260.8906
0.7701, 263.2139
0.7115, 262.9522
0.7743, 263.8171
0.7101, 262.4813
0.8289, 263.0323
0.7154, 263.8666
0.7456, 262.7068
0.6989, 264.8921
0.7003, 265.8493
0.68, 268.4386
0.8178, 268.3107
0.7272, 268.3296
0.7198, 267.3208
0.7278, 267.4847
0.712, 267.1662
0.7558, 267.6288
1.0437, 267.74
0.7153, 258.8078
0.7038, 260.6133
0.724, 247.4198
0.8088, 249.5519
0.6951, 251.3571
0.9163, 252.5002
0.7, 253.5173
0.7197, 252.3657
0.7075, 254.9093
0.9015, 256.239
0.7471, 256.4263
0.6997, 257.4115
0.8221, 259.8315
0.7179, 259.9548
0.7827, 260.5103
0.7025, 261.3328
0.7184, 261.7729
0.7415, 263.6078
0.8007, 260.3385
0.7463, 259.1703
0.7481, 258.1957
0.803, 258.08
0.7069, 255.3515
0.7796, 253.6446
0.7622, 253.9321
1.0554, 250.6426
0.8534, 247.4849
0.7077, 249.2444
0.728, 250.0655
0.7784, 253.1948
0.6918, 254.0679
0.7036, 257.1124
0.7223, 257.9537
0.7039, 260.6163
0.6972, 260.8826
0.6918, 263.7202
0.7122, 263.8301
0.6963, 264.929
0.7432, 264.3197
0.7189, 265.3394
0.8585, 265.811
0.7526, 266.8549
0.7852, 266.7998
0.7937, 266.1963
0.7475, 266.045
0.7205, 265.5671
0.7059, 267.3086
0.7337, 267.068
0.7496, 267.234
0.7195, 266.4439
0.7175, 267.0511
0.7748, 262.1506
0.7715, 261.641
0.7038, 261.8776
0.8705, 243.5763
0.696, 242.1395
0.8316, 245.2257
0.7494, 245.6448
0.746, 247.5813
0.7404, 247.8745
0.74, 250.4321
0.736, 250.999
0.8033, 251.072
0.7265, 252.2177
0.7135, 252.479
0.7111, 256.1841
0.7367, 255.6401
0.6929, 258.0629
0.7201, 258.6833
0.7411, 260.0761
0.8029, 260.4861
0.7123, 261.8207
0.7975, 261.6166
0.8323, 262.6886
0.8509, 262.4169
0.8919, 262.2307
0.7622, 261.9671
0.7922, 262.431
0.8072, 263.9927
0.8341, 261.8415
0.8185, 262.8905
1.089, 259.5509
0.9043, 257.1959
0.7785, 239.7651
0.793, 231.836
0.8217, 234.2653
0.8236, 235.6941
0.876, 238.0092
0.7799, 241.0244
0.7538, 242.5741
0.734, 244.1123
0.7238, 247.6861
0.8, 246.2629
1.0226, 248.42
0.8478, 244.8935
1.1184, 239.5665
0.7121, 238.6022
0.6939, 240.0178
0.7063, 243.9422
0.6932, 246.3055
0.7201, 250.0157
0.7032, 251.068
0.704, 254.0595
0.8153, 256.256
0.7399, 243.5589
0.8893, 245.8891
0.6884, 244.6719
0.7216, 248.4555
0.7283, 251.0022
0.7412, 253.2558
0.7038, 255.291
0.761, 257.7002
0.7208, 260.0834
0.8163, 260.657
0.8163, 262.7988
0.7352, 262.7884
0.7056, 265.5387
0.7942, 266.5482
0.696, 268.1267
0.8277, 268.6185
0.7847, 268.7495
0.8387, 268.992
0.853, 256.2319
0.7542, 256.5363
0.7703, 257.9643
0.7678, 258.1142
0.8324, 258.2032
0.8782, 260.0688
1.0177, 257.5764
1.3537, 252.5024
1.3722, 248.0114
1.2284, 240.1909
0.8212, 235.6545
0.8653, 238.7273
0.7443, 238.9719
0.7254, 242.6388
0.8679, 245.2942
1.1529, 234.2138
1.2122, 225.1606
1.1236, 218.3246
0.8395, 216.8176
0.9725, 218.4086
0.8954, 218.5985
0.7293, 217.7446
0.8785, 220.9147
0.7792, 222.2657
0.8266, 217.4822
0.8042, 216.9988
0.7733, 218.9866
0.7277, 220.7545
0.7686, 224.0898
0.8672, 226.6583
0.8976, 217.4454
0.9015, 219.4282
0.6891, 222.8035
0.7376, 226.6339
0.7095, 231.1603
0.7241, 233.4532
0.7142, 236.8276
0.732, 239.6545
0.7094, 243.2856
0.7439, 243.6887
0.746, 245.9506
0.6973, 248.3108
0.7369, 250.965
0.6979, 251.8246
0.8027, 253.9292
0.6876, 255.8248
0.7322, 258.6704
0.8245, 261.16
0.7475, 259.5317
0.6913, 261.4055
0.7326, 261.8455
0.7268, 263.002
0.7169, 262.7198
0.7399, 264.1468
0.7099, 263.8978
0.7476, 265.8774
0.7638, 263.4687
0.7409, 264.8672
0.6952, 264.5007
0.8816, 265.7971
0.7966, 260.8881
0.6947, 261.6558
0.7111, 264.3703
0.7336, 265.0681
0.7012, 265.3439
0.7211, 265.1651
0.7251, 266.3767
0.7268, 266.8408
0.7151, 267.9465
0.705, 267.3147
0.7549, 267.7184
0.7119, 268.5053
0.8666, 269.3313
0.7044, 269.1768
0.8533, 266.4466
0.8585, 265.324
1.0885, 261.8123
1.1276, 256.888
0.8943, 253.1792
0.8988, 249.3638
0.8744, 248.0531
0.8629, 247.0261
0.7539, 232.4825
0.7506, 235.6079
0.9124, 237.3918
0.7443, 238.1122
0.749, 241.6416
0.7342, 244.017
0.7409, 247.2832
0.7181, 248.8929
0.7417, 252.8034
0.7409, 253.94
0.8732, 256.5771
0.7269, 257.3686
0.7614, 258.9955
0.6766, 259.6901
0.7266, 261.6425
0.7036, 262.561
0.817, 263.8819
0.7174, 264.7613
0.8168, 265.2704
0.6922, 266.8592
0.8305, 267.9877
0.6791, 267.6062
0.7219, 265.9638
0.699, 267.4713
0.7086, 267.4492
0.7662, 268.7006
0.9027, 268.2322
0.7469, 264.5389
0.708, 263.1638
0.9298, 263.2123
0.7598, 260.6561
0.7681, 259.5027
0.7155, 261.0746
0.7309, 261.828
0.722, 264.3649
0.7114, 264.9536
0.7372, 267.4482
0.6977, 267.7443
0.6898, 270.2603
0.686, 268.617
0.7615, 268.6688
0.8034, 268.321
0.8305, 268.9617
0.7749, 265.2639
0.879, 263.5582
0.7947, 263.8519
0.828, 262.3828
0.8414, 262.8693
0.7725, 263.0579
0.8255, 264.6223
0.7643, 264.1405
0.8301, 264.8658
0.8824, 262.6521
0.8162, 246.339
0.951, 249.1162
0.8621, 245.7611
0.8382, 246.3623
0.7761, 248.4375
0.8045, 247.2475
0.8163, 248.6716
0.7218, 247.824
0.7736, 250.5337
0.7947, 251.1464
0.7131, 251.3796
0.7098, 253.8469
0.7059, 254.3815
0.7653, 257.3629
0.7631, 255.3693
0.7043, 256.6763
0.8064, 254.799
0.9849, 254.0685
0.8657, 252.6349
1.0472, 250.7565
0.9623, 250.9908
0.8748, 249.6936
0.8742, 251.117
0.9586, 251.7467
0.8307, 252.1494
0.9071, 252.3123
0.8529, 249.7123
0.9083, 243.4733
0.9179, 241.6449
0.6904, 242.8178
0.6893, 246.6826
0.7386, 249.1732
0.6726, 250.4316
1.0134, 247.6004
0.6873, 241.5319
0.7819, 239.609
0.7325, 240.5431
0.6743, 234.1721
0.678, 236.9024
0.8915, 234.6552
0.6713, 226.4388
0.7034, 225.3026
0.7819, 225.2355
1.2018, 218.5116
0.731, 208.0527
1.1205, 199.6304
0.8253, 192.1229
1.0721, 174.7097
1.0942, 174.5745
0.8427, 175.1503
0.8383, 180.0001
0.7983, 185.4555
0.7628, 188.8736
0.7066, 194.1578
0.7408, 198.8801
0.7644, 204.4973
0.7292, 209.5717
0.7682, 214.4808
0.7184, 218.8203
0.7975, 222.8658
0.6898, 225.9252
0.7337, 227.8652
0.7079, 231.9775
0.7413, 234.4937
0.7019, 236.8671
0.8419, 238.846
0.8767, 240.6201
0.8985, 240.8602
1.1684, 242.4985
0.8192, 242.8432
0.8991, 242.7871
1.3415, 240.9678
0.7203, 230.7615
0.7083, 232.8044
0.7263, 236.3923
0.699, 238.3398
0.7654, 242.0733
0.7762, 242.5993
0.8493, 243.8495
0.7705, 244.2783
0.7499, 243.7971
0.717, 244.8877
0.9002, 246.4168
0.7475, 248.5647
0.6744, 250.4923
0.7448, 251.9765
0.7173, 251.3977
0.6746, 249.821
0.6688, 252.9136
0.6797, 252.6684
0.6543, 254.7283
0.6652, 254.6508
0.674, 257.3955
0.6482, 257.1743
0.7083, 260.1475
0.6607, 260.5106
0.6927, 244.0349
0.6762, 243.7445
0.751, 245.4005
0.8064, 247.9714
0.6481, 249.3367
0.6732, 251.3253
0.6612, 253.6219
0.6739, 255.0546
0.6823, 257.2641
0.6515, 256.2887
0.6697, 257.9443
0.6596, 258.2248
0.6879, 260.033
0.6569, 259.9003
0.6809, 262.5226
0.6746, 262.3215
0.7214, 263.7795
0.6615, 263.2348
0.7941, 264.4858
0.7531, 265.2584
0.74, 264.196
0.7619, 263.4559
0.7228, 261.8733
0.7328, 263.881
0.7642, 264.187
0.8131, 263.9847
0.7717, 263.0791
0.8407, 261.7263
0.7417, 261.4648
0.7333, 257.5928
0.9528, 255.8293
0.8019, 252.4328
0.8223, 254.0769
0.7391, 253.0592
0.6771, 253.7633
0.662, 255.5896
0.6665, 252.0257
0.6726, 253.7244
0.6723, 254.6969
0.6974, 256.5706
0.6592, 256.448
0.781, 257.0705
0.6851, 258.1314
0.6757, 258.0229
0.661, 259.8973
0.6856, 255.1173
0.6967, 256.3038
0.6866, 256.9296
0.7047, 257.9171
0.7728, 257.6898
0.8322, 259.2345
0.7359, 258.2405
0.9742, 238.6849
0.7593, 236.5436
0.7014, 239.1391
0.6796, 240.1272
0.7113, 242.2385
0.6799, 242.5879
0.7811, 246.2936
0.6805, 248.445
0.6916, 249.2577
0.7072, 247.1326
0.668, 247.3179
0.674, 250.0437
0.765, 251.4312
0.9394, 250.1683
0.6758, 250.2335
0.6941, 248.3799
0.6518, 249.2509
0.6554, 248.5608
0.7577, 250.497
0.6558, 250.3275
0.8055, 251.9621
0.6505, 253.1136
0.7281, 251.2849
0.6627, 252.4041
0.6903, 249.1851
0.759, 246.3532
0.6941, 245.1664
0.6593, 243.9158
0.7657, 243.9871
0.7655, 242.9183
0.7338, 245.05
0.6822, 245.4362
0.7445, 247.7878
1.0238, 250.1432
0.68, 242.1514
0.691, 245.206
0.6942, 246.3198
0.7227, 248.97
0.6778, 250.563
0.7957, 251.9621
0.6975, 250.9362
0.6975, 250.9367
0.6725, 252.5979
0.6616, 250.6049
0.7079, 249.287
0.7185, 249.2065
0.7052, 248.4766
0.7037, 250.1895
0.656, 250.1029
0.7628, 251.377
0.7184, 233.8536
0.6675, 234.3154
0.7243, 238.6472
0.6633, 239.9936
1.0535, 242.6648
0.7085, 239.4235
0.6535, 238.3234
0.6713, 240.3245
1.2486, 236.3431
0.6808, 234.4724
0.836, 234.312
0.664, 237.0369
0.7073, 239.7072
0.6562, 242.2973
0.7321, 246.4156
0.669, 244.609
0.6779, 245.116
0.6791, 247.9857
0.6645, 249.7589
0.6601, 250.811
0.6922, 251.4332
0.6973, 253.1005
0.6658, 253.039
0.697, 251.8909
0.6781, 249.9965
0.6716, 246.1532
